Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
102915;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01CB3;INF760K01811;10.2661;14-Aug-2026

DSP Mutual Fund
133925;DSP Low Duration Fund - Direct Plan - Growth;Direct Plan;Growth;INF740K013Q1;;21.9621;14-Aug-2026
133922;DSP Low Duration Fund - Direct Plan - IDCW - Daily;Direct Plan;Daily IDCW;;INF740KA1OL5;10.1268;14-Aug-2026
133928;DSP Low Duration Fund - Direct Plan - IDCW - Monthly;Direct Plan;Monthly IDCW;INF740K014Q9;INF740K015Q6;11.8708;14-Aug-2026
133924;DSP Low Duration Fund - Direct Plan - IDCW - Quarterly;Direct Plan;Quarterly IDCW;INF740K016Q4;INF740K017Q2;10.9869;14-Aug-2026
133923;DSP Low Duration Fund - Direct Plan - IDCW - Weekly;Direct Plan;Weekly IDCW;INF740KA1OM3;INF740KA1ON1;10.1298;14-Aug-2026
133926;DSP Low Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF740K018P2;;21.1907;14-Aug-2026
133919;DSP Low Duration Fund - Regular Plan - IDCW - Daily;Regular Plan;Daily IDCW;;INF740KA1OO9;10.1814;14-Aug-2026
133920;DSP Low Duration Fund - Regular Plan - IDCW - Monthly;Regular Plan;Monthly IDCW;INF740K019P0;INF740K010Q7;10.7138;14-Aug-2026
133921;DSP Low Duration Fund - Regular Plan - IDCW - Quarterly;Regular Plan;Quarterly IDCW;INF740K011Q5;INF740K012Q3;10.9469;14-Aug-2026
133927;DSP Low Duration Fund - Regular Plan - IDCW - Weekly;Regular Plan;Weekly IDCW;INF740KA1OP6;INF740KA1OQ4;10.1297;14-Aug-2026

Edelweiss Mutual Fund
153416;Edelweiss Low Duration Fund - Direct Plan Growth;Direct Plan;Growth;INF754K01UP8;;1101.5264;14-Aug-2026
153418;Edelweiss Low Duration Fund - Direct Plan IDCW Payout;Direct Plan;IDCW Payout;INF754K01UQ6;INF754K01UR4;1036.2453;14-Aug-2026
153419;Edelweiss Low Duration Fund - Regular Plan Growth;Regular Plan;Growth;INF754K01UT0;;1089.7088;14-Aug-2026
153417;Edelweiss Low Duration Fund - Regular Plan IDCW Payout;Regular Plan;IDCW Payout;INF754K01UU8;INF754K01UV6;1024.4775;14-Aug-2026

Franklin Templeton Mutual Fund
153368;Franklin India Low Duration Fund-Direct-Growth;Direct Plan;Growth;INF090I01YE7;;11.1045;14-Aug-2026
153369;Franklin India Low Duration Fund-Direct-IDCW;Direct Plan;IDCW;INF090I01YG2;INF090I01YF4;10.6500;14-Aug-2026
153371;Franklin India Low Duration Fund-Growth;Regular Plan;Growth;INF090I01YB3;;11.0206;14-Aug-2026
153370;Franklin India Low Duration Fund-IDCW;Regular Plan;IDCW;INF090I01YD9;INF090I01YC1;10.5873;14-Aug-2026

HDFC Mutual Fund
105548;HDFC Low Duration  Fund - Daily IDCW;Regular Plan;Daily IDCW;;INF179K01434;10.1428;14-Aug-2026
118945;HDFC Low Duration  Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF179KC1IR2;10.0655;14-Aug-2026
118942;HDFC Low Duration  Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF179K01VF7;;67.3285;14-Aug-2026
118943;HDFC Low Duration  Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF179K01VG5;INF179K01VH3;10.1844;14-Aug-2026
118944;HDFC Low Duration  Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF179KC1IS0;INF179KC1IT8;10.067;14-Aug-2026
102452;HDFC Low Duration  Fund - Growth;Regular Plan;Growth Option;INF179K01442;;61.6694;14-Aug-2026
105543;HDFC Low Duration  Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF179K01459;INF179K01467;10.1789;14-Aug-2026
102453;HDFC Low Duration  Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF179K01475;INF179K01483;10.0663;14-Aug-2026

ICICI Prudential Mutual Fund
101618;ICICI Prudential Savings Fund - Daily IDCW;Regular Plan;Daily IDCW;INF109K01738;;105.7358;14-Aug-2026
120397;ICICI Prudential Savings Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF109K01O66;105.7358;14-Aug-2026
122904;ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW;Direct Plan;Fortnightly IDCW;INF109K016Y3;INF109K015Y5;102.0161;14-Aug-2026
120398;ICICI Prudential Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01O82;;593.4765;14-Aug-2026
120399;ICICI Prudential Savings Fund - Direct Plan - IDCW Others;Direct Plan;IDCW Others;INF109K01O90;INF109K01O74;199.1323;14-Aug-2026
122651;ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K018Y9;INF109K017Y1;101.9708;14-Aug-2026
122982;ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K010Z3;INF109K019Y7;111.3289;14-Aug-2026
120396;ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K01P08;INF109K01P16;105.5523;14-Aug-2026
122748;ICICI Prudential Savings Fund - Fortnightly IDCW;Regular Plan;Fortnightly IDCW;INF109K012Z9;INF109K011Z1;102.0101;14-Aug-2026
101619;ICICI Prudential Savings Fund - Growth;Regular Plan;Growth;INF109K01746;;584.5993;14-Aug-2026
115511;ICICI Prudential Savings Fund - IDCW Others;Regular Plan;IDCW Others;INF109K01WO4;INF109K01WN6;195.9484;14-Aug-2026
122531;ICICI Prudential Savings Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K014Z5;INF109K013Z7;101.9653;14-Aug-2026
122995;ICICI Prudential Savings Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K016Z0;INF109K015Z2;111.0278;14-Aug-2026
101617;ICICI Prudential Savings Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01JO1;INF109K01753;105.5042;14-Aug-2026

JM Financial Mutual Fund
143610;JM Low Duration Fund (Direct) - Bonus Option - Principal Units;Direct Plan;Bonus Option - Principal Units;INF192K01FL1;;24.6195;14-Aug-2026
143604;JM Low Duration Fund (Direct) - Daily IDCW;Direct Plan;Daily IDCW Option;;INF192K01DT9;10.85;14-Aug-2026
143606;JM Low Duration Fund (Direct) - Fortnightly IDCW;Direct Plan;Fortnightly IDCW Option;;INF192K01DV5;11.1279;14-Aug-2026
143612;JM Low Duration Fund (Direct) - Growth;Direct Plan;Growth Option;INF192K01DW3;;40.8897;14-Aug-2026
143611;JM Low Duration Fund (Direct) - Weekly IDCW;Direct Plan;Weekly IDCW Option;;INF192K01DU7;11.4581;14-Aug-2026
143603;JM Low Duration Fund (Regular) - Daily IDCW;Regular Plan;Daily IDCW Option;;INF192K01AV1;10.82;14-Aug-2026
143605;JM Low Duration Fund (Regular) - Fortnightly IDCW ;Regular Plan;Fortnightly IDCW Option;;INF192K01AX7;11.0874;14-Aug-2026
143607;JM Low Duration Fund (Regular) - Growth Option;Regular Plan;Growth Option;INF192K01AY5;;39.5883;14-Aug-2026
143608;JM Low Duration Fund (Regular) - Weekly IDCW;Regular Plan;Weekly IDCW Option;;INF192K01AW9;11.4177;14-Aug-2026
143609;JM Low Duration Fund - Bonus Option - Principal Units;Regular Plan;Bonus Option - Principal Units;INF192K01FJ5;;23.851;14-Aug-2026

Kotak Mahindra Mutual Fund
154361;Kotak Low Duration Fund - Direct Plan - Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Direct Plan;Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1A03;INF174KA1ZY9;1013.6624;14-Aug-2026
154358;Kotak Low Duration Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1ZW3;INF174KA1ZU7;1018.4682;14-Aug-2026
133812;Kotak Low Duration Fund - Direct Plan- Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal option;INF178L01AZ9;INF178L01AY2;1562.7704;14-Aug-2026
154359;Kotak Low Duration Fund - Regular Plan - Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Regular Plan;Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1ZZ6;INF174KA1A11;1006.783;14-Aug-2026
133810;Kotak Low Duration Fund- Direct Plan- Growth Option;Direct Plan;Growth Option;INF178L01AX4;;3923.017;14-Aug-2026
133805;Kotak Low Duration Fund- Regular Plan-Growth Option;Regular Plan;Growth Option;INF178L01202;;3566.3243;14-Aug-2026
133809;Kotak Low Duration Fund- Regular Plan-Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal option;INF178L01210;INF178L01228;1274.5686;14-Aug-2026

LIC Mutual Fund
120316;LIC MF Low Duration Fund-Direct Plan-Daily IDCW;Direct Plan;Daily IDCW;INF767K01FL0;INF767K01FN6;10.05;14-Aug-2026
120315;LIC MF Low Duration Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01FM8;;46.1112;14-Aug-2026
120317;LIC MF Low Duration Fund-Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF767K01FP1;INF767K01FO4;24.0802;14-Aug-2026
120318;LIC MF Low Duration Fund-Direct Plan-Weekly IDCW;Direct Plan;Weekly IDCW;INF767K01JJ6;INF767K01JK4;16.0608;14-Aug-2026
111676;LIC MF Low Duration Fund-Regular Plan-Daily IDCW;Regular Plan;Daily IDCW;INF767K01AK3;INF767K01AL1;11.1562;14-Aug-2026
101830;LIC MF Low Duration Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01AO5;;42.2634;14-Aug-2026
101829;LIC MF Low Duration Fund-Regular Plan-Monthly IDCW;Regular Plan;Monthly IDCW;INF767K01AM9;INF767K01AN7;14.4527;14-Aug-2026
111675;LIC MF Low Duration Fund-Regular Plan-Weekly IDCW;Regular Plan;Weekly IDCW;INF767K01AP2;INF767K01AQ0;14.4932;14-Aug-2026

Mahindra Manulife Mutual Fund
140617;Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01275;1270.6636;14-Aug-2026
140619;Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF174V01309;INF174V01291;1136.6840;14-Aug-2026
140618;Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01283;1031.3725;14-Aug-2026
140613;Mahindra Manulife Low Duration Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01267;;1887.8298;14-Aug-2026
140614;Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01226;1000.0000;14-Aug-2026
140620;Mahindra Manulife Low Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01218;;1744.8891;14-Aug-2026
140616;Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF174V01259;INF174V01242;1116.8252;14-Aug-2026
140615;Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01234;1053.6450;14-Aug-2026

Nippon India Mutual Fund
111747;NIPPON INDIA LOW DURATION FUND - DAILY IDCW Option;Regular Plan;DAILY IDCW Option;;INF204K01EX2;1012.2377;14-Aug-2026
118703;NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option;Direct Plan;DAILY IDCW Option;;INF204K01ZV1;1012.3553;14-Aug-2026
125264;NIPPON INDIA LOW DURATION FUND - DIRECT Plan - IDCW Option;Direct Plan;IDCW Option;INF204KA1EK7;INF204KA1EL5;2259.7829;14-Aug-2026
118704;NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option;Direct Plan;MONTHLY IDCW Option;INF204K01ZX7;INF204K01ZY5;1044.2085;14-Aug-2026
118705;NIPPON INDIA LOW DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option;Direct Plan;QUARTERLY IDCW Option;INF204K01ZZ2;INF204K01A09;1028.6386;14-Aug-2026
118706;NIPPON INDIA LOW DURATION FUND - DIRECT Plan - WEEKLY IDCW Option;Direct Plan;WEEKLY IDCW Option;INF204K01A17;;1012.8646;14-Aug-2026
118702;Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option;Direct Plan;Bonus Option;INF204K01G03;;2482.0292;14-Aug-2026
118709;Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01ZU3;;4272.7655;14-Aug-2026
125265;NIPPON INDIA LOW DURATION FUND - IDCW Option;Regular Plan;IDCW Option;INF204KA1EI1;INF204KA1EJ9;2127.7479;14-Aug-2026
111749;NIPPON INDIA LOW DURATION FUND - MONTHLY IDCW Option;Regular Plan;MONTHLY IDCW Option	;INF204K01EZ7;INF204K01FA7;1035.7123;14-Aug-2026
111750;NIPPON INDIA LOW DURATION FUND - QUARTERLY IDCW Option;Regular Plan;QUARTERLY IDCW Option;INF204K01FB5;INF204K01FC3;1027.6662;14-Aug-2026
111744;NIPPON INDIA LOW DURATION FUND - RETAIL Plan - DAILY IDCW Option;Regular Plan;RETAIL Plan - DAILY IDCW Option;;INF204K01EP8;1012.2363;14-Aug-2026
111748;Nippon India Low Duration Fund - Retail Plan - Growth Plan - Growth Option;Regular Plan;Retail Plan - Growth Option;INF204K01EN3;;3814.1615;14-Aug-2026
111743;Nippon India Low Duration Fund - Retail Plan - Growth Plan -Bonus Option;Regular Plan;Retail Plan - Bonus Option;INF204K01EO1;;2841.4667;14-Aug-2026
111751;NIPPON INDIA LOW DURATION FUND - RETAIL Plan - MONTHLY IDCW Option;Regular Plan;RETAIL Plan - MONTHLY IDCW Option;INF204K01ER4;INF204K01ES2;1037.6702;14-Aug-2026
111752;NIPPON INDIA LOW DURATION FUND - RETAIL Plan - QUARTERLY IDCW Option;Regular Plan;RETAIL Plan - QUARTERLY IDCW Option;INF204K01ET0;INF204K01EU8;1027.6324;14-Aug-2026
111745;NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option;Regular Plan;RETAIL Plan - WEEKLY IDCW Option;INF204K01OP7;INF204K01EQ6;1012.8724;14-Aug-2026
111754;NIPPON INDIA LOW DURATION FUND - WEEKLY IDCW Option;Regular Plan;WEEKLY IDCW Option;INF204K01OO0;INF204K01EY0;1012.6751;14-Aug-2026
111746;Nippon India Low Duration Fund -Growth Plan -Bonus Option;Regular Plan;Bonus Option;INF204K01EW4;;2324.0886;14-Aug-2026
111753;Nippon India Low Duration Fund- Growth Plan - Growth Option;Regular Plan;Growth Option;INF204K01EV6;;4002.8079;14-Aug-2026

SBI Mutual Fund
119810;SBI Low Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);;;;INF200K01VJ3;1500.6604;14-Aug-2026
119811;SBI Low Duration Fund - Direct Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01VK1;INF200K01VL9;1526.8950;14-Aug-2026
119812;SBI LOW DURATION FUND - DIRECT PLAN - GROWTH;;;INF200K01VM7;;3892.8822;14-Aug-2026
119818;SBI Low Duration Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01VN5;INF200K01VO3;1729.9114;14-Aug-2026
119819;SBI Low Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01VP0;INF200K01VQ8;1502.8579;14-Aug-2026
106213;SBI Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);;;;INF200K01ML8;1449.6246;14-Aug-2026
106215;SBI Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01MM6;INF200K01MN4;1474.9982;14-Aug-2026
106212;SBI LOW DURATION FUND - REGULAR PLAN - GROWTH;;;INF200K01MO2;;3721.6216;14-Aug-2026
106216;SBI Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01MP9;INF200K01MQ7;1632.2544;14-Aug-2026
106214;SBI Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01MR5;INF200K01MS3;1449.6111;14-Aug-2026
106221;SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);;;;INF200K01MD5;1449.9659;14-Aug-2026
106217;SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth;;;INF200K01MG8;;3787.2557;14-Aug-2026
106222;SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01MJ2;INF200K01MK0;1446.3665;14-Aug-2026

Sundaram Mutual Fund
149526;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01FS6;;3978.8866;14-Aug-2026
149525;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01FT4;INF173K01FU2;1118.1163;14-Aug-2026
149519;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option;Regular Plan;GROWTH;INF173K01DG6;;3679.2811;14-Aug-2026
149521;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01DJ0;INF173K01DK8;1095.5069;14-Aug-2026

Tata Mutual Fund
119863;Tata Treasury Advantage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF277K01OK4;;4345.7830;14-Aug-2026
103159;Tata Treasury Advantage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF277K01MA9;;4209.8724;14-Aug-2026
119864;Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option;Direct Plan;Daily Reinvestment of IDCW Option;;INF277K018B3;1003.5316;14-Aug-2026
119957;Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option;Direct Plan;Periodic Payout of IDCW Option;INF277K01OL2;INF277K01OM0;2756.4403;14-Aug-2026
119865;Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option;Direct Plan;Weekly Payout of IDCW Option;INF277K019B1;INF277K010C8;1008.7889;14-Aug-2026
103160;Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option;Regular Plan;Daily Reinvestment of IDCW Option;;INF277K01LZ8;1003.5288;14-Aug-2026
115464;Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option;Regular Plan;Periodic Payout of IDCW Option;INF277K01MC5;INF277K01ME1;2668.3338;14-Aug-2026
103158;Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option;Regular Plan;Weekly Payout of IDCW Option;INF277K01MD3;INF277K01MB7;1008.7607;14-Aug-2026

Union Mutual Fund
153654;Union Low Duration Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01LQ6;;10.6583;14-Aug-2026
153655;Union Low Duration Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01LR4;INF582M01LS2;10.2071;14-Aug-2026
153652;Union Low Duration Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01LU8;;10.5746;14-Aug-2026
153653;Union Low Duration Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01LN3;INF582M01LO1;10.1252;14-Aug-2026

Open Ended Schemes ( Debt Scheme - Money Market Fund )


Aditya Birla Sun Life Mutual Fund
101973;Aditya Birla Sun Life Money Manager Fund - Daily IDCW;Regular Plan;Daily IDCW;;INF209K01SZ6;100.0437;14-Aug-2026
119513;Aditya Birla Sun Life Money Manager Fund - Direct - daily IDCW;Direct Plan;Daily IDCW;;INF209K01UT5;100.0437;14-Aug-2026
119512;Aditya Birla Sun Life Money Manager Fund - Direct - weekly IDCW;Direct Plan;Weekly IDCW;INF209K01UV1;INF209KA1LM3;100.2430;14-Aug-2026
101976;Aditya Birla Sun Life Money Manager Fund - Growth;Regular Plan;GROWTH;INF209K01RV7;;397.5327;14-Aug-2026
119511;Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan;Direct Plan;GROWTH;INF209K01UU3;;403.3460;14-Aug-2026
101974;Aditya Birla Sun Life Money Manager Fund - WEEKLY IDCW;Regular Plan;Weekly IDCW;;INF209K01SY9;100.2402;14-Aug-2026

Axis Mutual Fund
147576;Axis Money Market Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW Option;INF846K01Q96;INF846K01Q88;1317.0521;14-Aug-2026
147571;Axis Money Market Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01Q70;1005.6131;14-Aug-2026
147567;Axis Money Market Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01Q62;;1554.9735;14-Aug-2026
147572;Axis Money Market Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01R12;INF846K01R04;1012.8932;14-Aug-2026
147573;Axis Money Market Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF846K01R38;INF846K01R20;1205.4124;14-Aug-2026
147575;Axis Money Market Fund - Regular Plan - Annual IDCW;Regular Plan;Annual IDCW Option;INF846K01R79;INF846K01R61;1301.0229;14-Aug-2026
147577;Axis Money Market Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01R53;1005.6127;14-Aug-2026
147568;Axis Money Market Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01R46;;1537.9685;14-Aug-2026
147578;Axis Money Market Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01R95;INF846K01R87;1009.8317;14-Aug-2026
147574;Axis Money Market Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW	Option;INF846K01S11;INF846K01S03;1189.3831;14-Aug-2026

Bandhan Mutual Fund
131389;Bandhan Money Market Fund - Regular Plan - Periodic IDCW;Regular Plan;Periodic IDCW;INF194KA1TG5;INF194KA1TH3;14.1982;14-Aug-2026
108701;Bandhan Money Market Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;INF194K01LR2;INF194K01LQ4;10.1358;14-Aug-2026
118383;Bandhan Money Market Fund -Direct Plan-Daily IDCW;Direct Plan;Daily IDCW;;INF194K01M98;10.0994;14-Aug-2026
118384;Bandhan Money Market Fund -Direct Plan-Growth;Direct Plan;Growth;INF194K01M80;;47.0084;14-Aug-2026
118385;Bandhan Money Market Fund -Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF194K01N22;INF194K01N14;10.2258;14-Aug-2026
131388;Bandhan Money Market Fund -Direct Plan-Periodic IDCW;Direct Plan;Periodic IDCW;INF194KA1TJ9;INF194KA1TK7;17.2419;14-Aug-2026
118386;Bandhan Money Market Fund -Direct Plan-Weekly IDCW;Direct Plan;Weekly IDCW;;INF194K01N48;10.1137;14-Aug-2026
108650;BANDHAN Money Market Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;INF194K01LL5;INF194K01LK7;10.0994;14-Aug-2026
108756;BANDHAN Money Market Fund - Regular Plan - Growth;Regular Plan;Growth;INF194K01LJ9;;43.2891;14-Aug-2026
108757;BANDHAN Money Market Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF194K01LO9;INF194K01LN1;10.2892;14-Aug-2026

Bank of India Mutual Fund
153296;Bank of India Money Market Fund - Direct - Daily IDCW;Direct Plan;Daily IDCW;;INF761K01GP2;10.0500;14-Aug-2026
153294;Bank of India Money Market Fund - Direct - Growth;Direct Plan;Growth;INF761K01GO5;;11.1327;14-Aug-2026
153295;Bank of India Money Market Fund - Direct - Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01GR8;INF761K01GX6;10.0934;14-Aug-2026
153292;Bank of India Money Market Fund - Direct - Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01GQ0;10.0203;14-Aug-2026
153298;Bank of India Money Market Fund - Regular - Daily IDCW;Regular Plan;Daily IDCW;;INF761K01GT4;10.0500;14-Aug-2026
153293;Bank of India Money Market Fund - Regular - Growth;Regular Plan;Growth;INF761K01GS6;;11.0519;14-Aug-2026
153299;Bank of India Money Market Fund - Regular - Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01GW8;INF761K01GV0;10.0917;14-Aug-2026
153301;Bank of India Money Market Fund - Regular - Weekly IDCW;Regular Plan;Weekly IDCW;;INF761K01GU2;10.0583;14-Aug-2026

Baroda BNP Paribas Mutual Fund
147373;Baroda BNP Paribas Money Market Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF955L01IG3;;1036.9222;14-Aug-2026
147378;Baroda BNP Paribas Money Market Fund - Direct Plan-Daily IDCW;Direct Plan;Daily IDCW Option;;INF955L01IE8;1000.9825;14-Aug-2026
147376;Baroda BNP Paribas Money Market Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF955L01IB4;;1016.8397;14-Aug-2026
147379;Baroda BNP Paribas Money Market Fund -Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF251K01VT5;INF955L01IF5;1001.5489;14-Aug-2026
147377;Baroda BNP Paribas Money Market Fund- Direct Plan - Growth;Direct Plan;Growth Option;INF955L01ID0;;1504.8620;14-Aug-2026
147382;Baroda BNP Paribas Money Market Fund-Regular Plan - Growth;Regular Plan;Growth Option;INF955L01HY8;;1479.6851;14-Aug-2026
147380;Baroda BNP Paribas Money Market Fund-Regular Plan- Daily IDCW;Regular Plan;Daily IDCW Option;;INF955L01HZ5;1005.9752;14-Aug-2026
147381;Baroda BNP Paribas Money Market Fund-Regular Plan-Weekly IDCW;Regular Plan;Weekly IDCW Option;INF251K01VS7;INF955L01IA6;1001.5302;14-Aug-2026

DSP Mutual Fund
123288;DSP Savings Fund - Direct Plan -  IDCW - Daily;Direct Plan;Daily IDCW;;INF740KA1PB3;10.1527;14-Aug-2026
119106;DSP Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF740K01NU2;;58.3625;14-Aug-2026
119108;DSP Savings Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF740K01NV0;INF740K01NX6;12.6176;14-Aug-2026
119107;DSP Savings Fund - Direct Plan - IDCW - Monthly;Direct Plan;Monthly IDCW;INF740K01NT4;INF740K01NW8;11.0836;14-Aug-2026
154426;DSP Savings Fund - Direct Plan - IDCW Weekly;Direct Plan;Weekly IDCW;INF740KA1ZD8;INF740KA1ZE6;10.0150;14-Aug-2026
100087;DSP Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF740K01714;;56.4852;14-Aug-2026
100088;DSP Savings Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF740K01706;INF740K01AJ2;12.5726;14-Aug-2026
123287;DSP Savings Fund - Regular Plan - IDCW - Daily;Regular Plan;Daily IDCW;;INF740KA1PC1;10.1021;14-Aug-2026
